"グループ番号","グループ属性","グループ人数","町丁目コード","座標X","座標Y","校区番号","町丁目名","小学校区名"
3012496,8,1,"103036000",-37298.75,-17082.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012497,8,1,"103037000",-38643.13,-18678.58,12,"熊本市西区 河内町船津 ","河内小学校"
3012498,8,1,"103037000",-39385.17,-18827.69,12,"熊本市西区 河内町船津 ","河内小学校"
3012499,8,1,"103036000",-38969.57,-17037.82,12,"熊本市西区 河内町白浜 ","河内小学校"
3012500,8,1,"103036000",-38632.89,-17573.36,12,"熊本市西区 河内町白浜 ","河内小学校"
3012501,8,1,"103037000",-38032.82,-18142.56,12,"熊本市西区 河内町船津 ","河内小学校"
3012502,8,1,"103037000",-38924.15,-18721.32,12,"熊本市西区 河内町船津 ","河内小学校"
3012503,8,1,"103037000",-38878.4,-18463.23,12,"熊本市西区 河内町船津 ","河内小学校"
3012504,8,1,"103036000",-38758.07,-17689.69,12,"熊本市西区 河内町白浜 ","河内小学校"
3012505,8,1,"103036000",-38874.98,-17528.03,12,"熊本市西区 河内町白浜 ","河内小学校"
3012506,8,1,"103037000",-38539.17,-18815.6,12,"熊本市西区 河内町船津 ","河内小学校"
3012507,8,1,"103037000",-38271.49,-18977.11,12,"熊本市西区 河内町船津 ","河内小学校"
3012508,8,1,"103037000",-39192.22,-18264.48,12,"熊本市西区 河内町船津 ","河内小学校"
3012509,8,1,"103036000",-39009.19,-17375.12,12,"熊本市西区 河内町白浜 ","河内小学校"
3012510,8,1,"103036000",-39452.77,-16821.69,12,"熊本市西区 河内町白浜 ","河内小学校"
3012511,8,1,"103036000",-38612.18,-17578.43,12,"熊本市西区 河内町白浜 ","河内小学校"
3012512,8,1,"103037000",-38284.97,-17959.54,12,"熊本市西区 河内町船津 ","河内小学校"
3012513,8,1,"103037000",-38162.94,-18072.22,12,"熊本市西区 河内町船津 ","河内小学校"
3012514,8,1,"103037000",-38284.97,-17959.54,12,"熊本市西区 河内町船津 ","河内小学校"
3012515,8,1,"103037000",-38336.53,-18034.51,12,"熊本市西区 河内町船津 ","河内小学校"
3012516,8,1,"103037000",-38530.45,-18618.88,12,"熊本市西区 河内町船津 ","河内小学校"
3012517,8,1,"103037000",-38814.68,-18484.24,12,"熊本市西区 河内町船津 ","河内小学校"
3012518,8,1,"103037000",-38650.67,-17966.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012519,8,1,"103037000",-38339.78,-18088.63,12,"熊本市西区 河内町船津 ","河内小学校"
3012520,8,1,"103036000",-38835.03,-17329.24,12,"熊本市西区 河内町白浜 ","河内小学校"
3012521,8,1,"103036000",-38667.58,-17666.12,12,"熊本市西区 河内町白浜 ","河内小学校"
3012522,8,1,"103037000",-38584.77,-18569.89,12,"熊本市西区 河内町船津 ","河内小学校"
3012523,8,1,"103036000",-38946.6,-16792.37,12,"熊本市西区 河内町白浜 ","河内小学校"
3012524,8,1,"103037000",-39102.54,-18149.81,12,"熊本市西区 河内町船津 ","河内小学校"
3012525,8,1,"103036000",-37966.04,-17290.6,12,"熊本市西区 河内町白浜 ","河内小学校"
3012526,8,1,"103036000",-38765.45,-16741.03,12,"熊本市西区 河内町白浜 ","河内小学校"
3012527,8,1,"103037000",-38910.84,-18495.93,12,"熊本市西区 河内町船津 ","河内小学校"
3012528,8,1,"103037000",-38329.72,-18950.37,12,"熊本市西区 河内町船津 ","河内小学校"
3012529,8,1,"103037000",-39358.56,-18803.11,12,"熊本市西区 河内町船津 ","河内小学校"
3012530,8,1,"103036000",-38715.63,-16685.06,12,"熊本市西区 河内町白浜 ","河内小学校"
3012531,8,1,"103037000",-38792.43,-19061.71,12,"熊本市西区 河内町船津 ","河内小学校"
3012532,8,1,"103036000",-38488.46,-17474.04,12,"熊本市西区 河内町白浜 ","河内小学校"
3012533,8,1,"103036000",-38749.21,-17516.18,12,"熊本市西区 河内町白浜 ","河内小学校"
3012534,8,1,"103037000",-38768.76,-18440.11,12,"熊本市西区 河内町船津 ","河内小学校"
3012535,8,1,"103037000",-38767.61,-18377.05,12,"熊本市西区 河内町船津 ","河内小学校"
3012536,8,1,"103037000",-38585.17,-17998.62,12,"熊本市西区 河内町船津 ","河内小学校"
3012537,8,1,"103037000",-38837.72,-18210.05,12,"熊本市西区 河内町船津 ","河内小学校"
3012538,8,1,"103037000",-38596.72,-18029.36,12,"熊本市西区 河内町船津 ","河内小学校"
3012539,8,1,"103037000",-39259.65,-18309.5,12,"熊本市西区 河内町船津 ","河内小学校"
3012540,8,1,"103037000",-38466.13,-18799.31,12,"熊本市西区 河内町船津 ","河内小学校"
3012541,8,1,"103037000",-39242.7,-18297.01,12,"熊本市西区 河内町船津 ","河内小学校"
3012542,8,1,"103037000",-38767.61,-18377.05,12,"熊本市西区 河内町船津 ","河内小学校"
3012543,8,1,"103036000",-38697.41,-17902.27,12,"熊本市西区 河内町白浜 ","河内小学校"
3012544,8,1,"103036000",-37298.75,-17082.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012545,8,1,"103036000",-38860.91,-17649.46,12,"熊本市西区 河内町白浜 ","河内小学校"
3012546,8,1,"103037000",-38471.12,-18701.63,12,"熊本市西区 河内町船津 ","河内小学校"
3012547,8,1,"103036000",-38715.63,-16685.06,12,"熊本市西区 河内町白浜 ","河内小学校"
3012548,8,1,"103037000",-38271.49,-18977.11,12,"熊本市西区 河内町船津 ","河内小学校"
3012549,8,1,"103037000",-38539.17,-18815.6,12,"熊本市西区 河内町船津 ","河内小学校"
3012550,8,1,"103037000",-38595.1,-18824.48,12,"熊本市西区 河内町船津 ","河内小学校"
3012551,8,1,"103037000",-38651.57,-18017.28,12,"熊本市西区 河内町船津 ","河内小学校"
3012552,8,1,"103037000",-38650.67,-17966.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012553,8,1,"103037000",-38863.62,-18842.78,12,"熊本市西区 河内町船津 ","河内小学校"
3012554,8,1,"103036000",-37352.95,-17702.33,12,"熊本市西区 河内町白浜 ","河内小学校"
3012555,8,1,"103036000",-38488.46,-17474.04,12,"熊本市西区 河内町白浜 ","河内小学校"
3012556,8,1,"103037000",-39019.93,-18755.17,12,"熊本市西区 河内町船津 ","河内小学校"
3012557,8,1,"103037000",-38329.72,-18950.37,12,"熊本市西区 河内町船津 ","河内小学校"
3012558,8,1,"103037000",-39322.13,-18780.37,12,"熊本市西区 河内町船津 ","河内小学校"
3012559,8,1,"103037000",-38811.72,-18414.21,12,"熊本市西区 河内町船津 ","河内小学校"
3012560,8,1,"103037000",-38717.66,-18615.72,12,"熊本市西区 河内町船津 ","河内小学校"
3012561,8,1,"103036000",-38863.41,-17483.55,12,"熊本市西区 河内町白浜 ","河内小学校"
3012562,8,1,"103036000",-39046.4,-16879.84,12,"熊本市西区 河内町白浜 ","河内小学校"
3012563,8,1,"103037000",-39264.64,-18960.01,12,"熊本市西区 河内町船津 ","河内小学校"
3012564,8,1,"103037000",-39096.05,-18107.22,12,"熊本市西区 河内町船津 ","河内小学校"
3012565,8,1,"103037000",-38654.81,-18619.17,12,"熊本市西区 河内町船津 ","河内小学校"
3012566,8,1,"103037000",-37904.76,-18162.59,12,"熊本市西区 河内町船津 ","河内小学校"
3012567,8,1,"103037000",-38640.48,-18650.47,12,"熊本市西区 河内町船津 ","河内小学校"
3012568,8,1,"103036000",-37408.8,-17690.22,12,"熊本市西区 河内町白浜 ","河内小学校"
3012569,8,1,"103036000",-39031.25,-16873.49,12,"熊本市西区 河内町白浜 ","河内小学校"
3012570,8,1,"103036000",-39081.85,-16644.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012571,8,1,"103036000",-37298.75,-17082.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012572,8,1,"103036000",-38722.94,-17536.92,12,"熊本市西区 河内町白浜 ","河内小学校"
3012573,8,1,"103036000",-38878.22,-17819.38,12,"熊本市西区 河内町白浜 ","河内小学校"
3012574,8,1,"103037000",-38570.66,-18797.58,12,"熊本市西区 河内町船津 ","河内小学校"
3012575,8,1,"103037000",-38329.72,-18950.37,12,"熊本市西区 河内町船津 ","河内小学校"
3012576,8,1,"103037000",-38094.45,-18107.78,12,"熊本市西区 河内町船津 ","河内小学校"
3012577,8,1,"103036000",-39369.18,-16848.6,12,"熊本市西区 河内町白浜 ","河内小学校"
3012578,8,1,"103037000",-38651.57,-18017.28,12,"熊本市西区 河内町船津 ","河内小学校"
3012579,8,1,"103037000",-38252.23,-18110.54,12,"熊本市西区 河内町船津 ","河内小学校"
3012580,8,1,"103037000",-38713.21,-18665.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012581,8,1,"103037000",-39102.54,-18149.81,12,"熊本市西区 河内町船津 ","河内小学校"
3012582,8,1,"103036000",-39437.04,-16904.03,12,"熊本市西区 河内町白浜 ","河内小学校"
3012583,8,1,"103036000",-39166.39,-17389.3,12,"熊本市西区 河内町白浜 ","河内小学校"
3012584,8,1,"103036000",-38776.64,-16751.12,12,"熊本市西区 河内町白浜 ","河内小学校"
3012585,8,1,"103036000",-38863.41,-17483.55,12,"熊本市西区 河内町白浜 ","河内小学校"
3012586,8,1,"103036000",-39048.59,-16551.47,12,"熊本市西区 河内町白浜 ","河内小学校"
3012587,8,1,"103037000",-39385.17,-18827.69,12,"熊本市西区 河内町船津 ","河内小学校"
3012588,8,1,"103037000",-38650.67,-17966.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012589,8,1,"103036000",-37298.75,-17082.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012590,8,1,"103037000",-38271.49,-18977.11,12,"熊本市西区 河内町船津 ","河内小学校"
3012591,8,1,"103037000",-39102.54,-18149.81,12,"熊本市西区 河内町船津 ","河内小学校"
3012592,8,1,"103036000",-38886.21,-16821.72,12,"熊本市西区 河内町白浜 ","河内小学校"
3012593,8,1,"103037000",-38095.54,-18176.36,12,"熊本市西区 河内町船津 ","河内小学校"
3012594,8,1,"103036000",-39283.31,-16872.47,12,"熊本市西区 河内町白浜 ","河内小学校"
3012595,8,1,"103036000",-39166.39,-17389.3,12,"熊本市西区 河内町白浜 ","河内小学校"
3012596,8,1,"103037000",-38651.57,-18017.28,12,"熊本市西区 河内町船津 ","河内小学校"
3012597,8,1,"103037000",-38651.57,-18017.28,12,"熊本市西区 河内町船津 ","河内小学校"
3012598,8,1,"103037000",-39102.54,-18149.81,12,"熊本市西区 河内町船津 ","河内小学校"
3012599,8,1,"103037000",-38717.66,-18615.72,12,"熊本市西区 河内町船津 ","河内小学校"
3012600,8,1,"103037000",-38858.13,-18108.65,12,"熊本市西区 河内町船津 ","河内小学校"
3012601,8,1,"103037000",-38221.74,-18035.62,12,"熊本市西区 河内町船津 ","河内小学校"
3012602,8,1,"103037000",-38777.3,-18762.83,12,"熊本市西区 河内町船津 ","河内小学校"
3012603,8,1,"103037000",-38240.52,-18128.37,12,"熊本市西区 河内町船津 ","河内小学校"
3012604,8,1,"103036000",-38973.6,-17158.95,12,"熊本市西区 河内町白浜 ","河内小学校"
3012605,8,1,"103037000",-38240.43,-18896.5,12,"熊本市西区 河内町船津 ","河内小学校"
3012606,8,1,"103036000",-37298.75,-17082.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012607,8,1,"103036000",-38632.89,-17573.36,12,"熊本市西区 河内町白浜 ","河内小学校"
3012608,8,1,"103037000",-38847.98,-18910.16,12,"熊本市西区 河内町船津 ","河内小学校"
3012609,8,1,"103036000",-38553.04,-17579.96,12,"熊本市西区 河内町白浜 ","河内小学校"
3012610,8,1,"103037000",-38240.43,-18896.5,12,"熊本市西区 河内町船津 ","河内小学校"
3012611,8,1,"103036000",-37408.8,-17690.22,12,"熊本市西区 河内町白浜 ","河内小学校"
3012612,8,1,"103036000",-38980.58,-17082.16,12,"熊本市西区 河内町白浜 ","河内小学校"
3012613,8,1,"103036000",-39452.77,-16821.69,12,"熊本市西区 河内町白浜 ","河内小学校"
3012614,8,1,"103037000",-38697.05,-19093.21,12,"熊本市西区 河内町船津 ","河内小学校"
3012615,8,1,"103037000",-38650.67,-17966.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012616,8,1,"103037000",-38734.78,-18520.52,12,"熊本市西区 河内町船津 ","河内小学校"
3012617,8,1,"103036000",-38646.92,-17605.06,12,"熊本市西区 河内町白浜 ","河内小学校"
3012618,8,1,"103036000",-38828.71,-17512.03,12,"熊本市西区 河内町白浜 ","河内小学校"
3012619,8,1,"103037000",-38300.88,-18120.9,12,"熊本市西区 河内町船津 ","河内小学校"
3012620,8,1,"103036000",-37298.75,-17082.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012621,8,1,"103037000",-38586.87,-18325.4,12,"熊本市西区 河内町船津 ","河内小学校"
3012622,8,1,"103037000",-38650.67,-17966.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012623,8,1,"103037000",-38606.78,-18707.31,12,"熊本市西区 河内町船津 ","河内小学校"
3012624,8,1,"103037000",-38777.3,-18762.83,12,"熊本市西区 河内町船津 ","河内小学校"
3012625,8,1,"103037000",-38903.26,-18141.77,12,"熊本市西区 河内町船津 ","河内小学校"
3012626,8,1,"103037000",-38736.58,-18511.04,12,"熊本市西区 河内町船津 ","河内小学校"
3012627,8,1,"103037000",-38564.51,-18752.75,12,"熊本市西区 河内町船津 ","河内小学校"
3012628,8,1,"103037000",-38253.22,-18144.68,12,"熊本市西区 河内町船津 ","河内小学校"
3012629,8,1,"103037000",-39002.76,-18382.51,12,"熊本市西区 河内町船津 ","河内小学校"
3012630,8,1,"103037000",-38271.49,-18977.11,12,"熊本市西区 河内町船津 ","河内小学校"
3012631,8,1,"103037000",-38240.43,-18896.5,12,"熊本市西区 河内町船津 ","河内小学校"
3012632,8,1,"103037000",-39124.49,-18012.13,12,"熊本市西区 河内町船津 ","河内小学校"
3012633,8,1,"103037000",-38806.24,-18920.16,12,"熊本市西区 河内町船津 ","河内小学校"
3012634,8,1,"103037000",-39385.17,-18827.69,12,"熊本市西区 河内町船津 ","河内小学校"
3012635,8,1,"103037000",-38650.67,-17966.15,12,"熊本市西区 河内町船津 ","河内小学校"
3012636,8,1,"103037000",-38244.79,-18951.38,12,"熊本市西区 河内町船津 ","河内小学校"
3012637,8,1,"103036000",-38943.71,-17329.78,12,"熊本市西区 河内町白浜 ","河内小学校"
3012638,8,1,"103037000",-38413.33,-18959.29,12,"熊本市西区 河内町船津 ","河内小学校"
3012639,8,1,"103036000",-39033.75,-16626.19,12,"熊本市西区 河内町白浜 ","河内小学校"
3012640,8,1,"103036000",-39411.07,-16835.01,12,"熊本市西区 河内町白浜 ","河内小学校"
3012641,9,1,"103036000",-38676.13,-16709.23,12,"熊本市西区 河内町白浜 ","河内小学校"
3012642,9,1,"103036000",-38989.12,-17675.74,12,"熊本市西区 河内町白浜 ","河内小学校"
3012643,9,1,"103036000",-39081.85,-16644.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012644,9,1,"103036000",-38823.3,-17462.78,12,"熊本市西区 河内町白浜 ","河内小学校"
3012645,9,1,"103036000",-39033.75,-16626.19,12,"熊本市西区 河内町白浜 ","河内小学校"
3012646,9,1,"103036000",-39033.75,-16626.19,12,"熊本市西区 河内町白浜 ","河内小学校"
3012647,9,1,"103037000",-39355.98,-18863.74,12,"熊本市西区 河内町船津 ","河内小学校"
3012648,9,1,"103037000",-39291.17,-18814.72,12,"熊本市西区 河内町船津 ","河内小学校"
3012649,9,1,"103037000",-38508.16,-18719.14,12,"熊本市西区 河内町船津 ","河内小学校"
3012650,9,1,"103036000",-38749.21,-17516.18,12,"熊本市西区 河内町白浜 ","河内小学校"
3012651,9,1,"103036000",-38874.98,-17528.03,12,"熊本市西区 河内町白浜 ","河内小学校"
3012652,9,1,"103037000",-39102.54,-18149.81,12,"熊本市西区 河内町船津 ","河内小学校"
3012653,9,1,"103036000",-38701.37,-17497.25,12,"熊本市西区 河内町白浜 ","河内小学校"
3012654,9,1,"103036000",-39235.29,-16749.49,12,"熊本市西区 河内町白浜 ","河内小学校"
3012655,9,1,"103037000",-38651.57,-18017.28,12,"熊本市西区 河内町船津 ","河内小学校"
3012656,9,1,"103037000",-39102.54,-18149.81,12,"熊本市西区 河内町船津 ","河内小学校"
3012657,9,1,"103037000",-39096.05,-18107.22,12,"熊本市西区 河内町船津 ","河内小学校"
3012658,9,1,"103037000",-38240.43,-18896.5,12,"熊本市西区 河内町船津 ","河内小学校"
3012659,9,1,"103036000",-38699.33,-16763.08,12,"熊本市西区 河内町白浜 ","河内小学校"
3012660,9,1,"103037000",-38429.18,-18815.43,12,"熊本市西区 河内町船津 ","河内小学校"
3012661,9,1,"103037000",-38792.43,-19061.71,12,"熊本市西区 河内町船津 ","河内小学校"
3012662,9,1,"103036000",-38891.75,-16838.51,12,"熊本市西区 河内町白浜 ","河内小学校"
3012663,9,1,"103037000",-38466.11,-18757.97,12,"熊本市西区 河内町船津 ","河内小学校"
3012664,9,1,"103036000",-39081.85,-16644.91,12,"熊本市西区 河内町白浜 ","河内小学校"
3012665,9,1,"103037000",-38464.29,-18876.37,12,"熊本市西区 河内町船津 ","河内小学校"
3012666,9,1,"103036000",-38661.95,-17455.83,12,"熊本市西区 河内町白浜 ","河内小学校"
3012667,9,1,"103037000",-38903.26,-18141.77,12,"熊本市西区 河内町船津 ","河内小学校"
3012668,9,1,"103037000",-38864.27,-18543.04,12,"熊本市西区 河内町船津 ","河内小学校"
3012669,9,1,"103037000",-38130.34,-18174.49,12,"熊本市西区 河内町船津 ","河内小学校"
3012670,9,1,"103036000",-38755.99,-17591.95,12,"熊本市西区 河内町白浜 ","河内小学校"
